periodid,area_name,dimname,category,growth_rate,spend_share,growth_contribution
201311,"San Francisco, CA - Metro Area",product,Other Services,0.1004,0.1751,0.0170
201311,"Denver, CO - Metro Area",product,Other Services,0.0569,0.1506,0.0087
201311,"Columbus, OH - Metro Area",product,Other Services,0.0267,0.1036,0.0028
201311,"New York, NY - Metro Area",product,Other Services,0.2140,0.1670,0.0318
201311,"Phoenix, AZ - Metro Area",product,Other Services,0.0374,0.1292,0.0049
201311,"Houston, TX - Metro Area",product,Other Services,0.1038,0.1442,0.0146
201311,"Dallas, TX - Metro Area",product,Other Services,0.4078,0.2257,0.0734
201311,"Los Angeles, CA - Metro Area",product,Other Services,0.0256,0.1546,0.0040
201311,"Portland, OR - Metro Area",product,Other Services,0.0603,0.1733,0.0101
201311,"San Diego, CA - Metro Area",product,Other Services,0.0500,0.1556,0.0078
201311,"Detroit, MI - Metro Area",product,Other Services,0.0464,0.1116,0.0051
201311,"Miami, FL - Metro Area",product,Other Services,0.0615,0.1429,0.0087
201311,"Miami, FL - Metro Area",product,Restaurants,0.0944,0.1509,0.0136
201311,"Los Angeles, CA - Metro Area",product,Restaurants,0.1099,0.1756,0.0180
201311,"Detroit, MI - Metro Area",product,Restaurants,0.0985,0.1313,0.0122
201311,"Chicago, IL - Metro Area",product,Restaurants,0.1098,0.1583,0.0164
201311,"Dallas, TX - Metro Area",product,Restaurants,0.0881,0.1370,0.0124
201311,"New York, NY - Metro Area",product,Restaurants,0.1706,0.1581,0.0249
201311,"Denver, CO - Metro Area",product,Restaurants,0.1145,0.1545,0.0170
201311,"Columbus, OH - Metro Area",product,Restaurants,0.0660,0.1536,0.0100
201311,"San Diego, CA - Metro Area",product,Restaurants,0.1276,0.1658,0.0197
201311,"San Francisco, CA - Metro Area",product,Restaurants,0.1286,0.1710,0.0207
201311,"Atlanta, GA - Metro Area",product,Restaurants,0.1115,0.1429,0.0133
201311,"Portland, OR - Metro Area",product,Restaurants,0.0893,0.1453,0.0123
201311,"Houston, TX - Metro Area",product,Restaurants,0.1209,0.1520,0.0177
201311,"Phoenix, AZ - Metro Area",product,Restaurants,0.0905,0.1421,0.0123
201312,"New York, NY - Metro Area",product,Durables,-0.0845,0.1688,-0.0158
201312,"Los Angeles, CA - Metro Area",product,Durables,-0.0454,0.1593,-0.0077
201312,"Phoenix, AZ - Metro Area",product,Durables,-0.0079,0.1558,-0.0013
201312,"Detroit, MI - Metro Area",product,Durables,-0.0112,0.1619,-0.0018
201312,"Dallas, TX - Metro Area",product,Durables,-0.0661,0.1412,-0.0105
201312,"Chicago, IL - Metro Area",product,Durables,0.0034,0.1628,0.0006
201312,"Miami, FL - Metro Area",product,Durables,-0.0129,0.1516,-0.0020
201312,"Columbus, OH - Metro Area",product,Durables,-0.0286,0.1444,-0.0043
201312,"Houston, TX - Metro Area",product,Durables,0.0234,0.1803,0.0043
201312,"San Diego, CA - Metro Area",product,Durables,-0.0270,0.1681,-0.0047
201312,"Portland, OR - Metro Area",product,Durables,0.0154,0.1933,0.0030
201312,"Atlanta, GA - Metro Area",product,Durables,-0.0059,0.1606,-0.0009
201312,"San Francisco, CA - Metro Area",product,Durables,0.0196,0.1989,0.0040
201312,"Denver, CO - Metro Area",product,Durables,-0.0085,0.1920,-0.0017
201312,"Denver, CO - Metro Area",product,Fuel,-0.0066,0.0793,-0.0005
201312,"San Francisco, CA - Metro Area",product,Fuel,0.0144,0.0574,0.0008
201312,"Portland, OR - Metro Area",product,Fuel,-0.0410,0.0644,-0.0028
201312,"Phoenix, AZ - Metro Area",product,Fuel,0.0072,0.1069,0.0008
201312,"Los Angeles, CA - Metro Area",product,Fuel,0.0314,0.0838,0.0026
201312,"Dallas, TX - Metro Area",product,Fuel,-0.0053,0.0948,-0.0005
201312,"New York, NY - Metro Area",product,Fuel,0.0200,0.0583,0.0012
201312,"Houston, TX - Metro Area",product,Fuel,0.0486,0.0921,0.0045
201312,"Atlanta, GA - Metro Area",product,Fuel,0.0447,0.1078,0.0042
201312,"Miami, FL - Metro Area",product,Fuel,0.0793,0.0939,0.0071
201312,"Chicago, IL - Metro Area",product,Fuel,0.0250,0.0911,0.0023
201312,"Detroit, MI - Metro Area",product,Fuel,0.0237,0.1094,0.0025
201312,"San Diego, CA - Metro Area",product,Fuel,0.0329,0.0921,0.0030
201312,"Columbus, OH - Metro Area",product,Fuel,-0.0010,0.1072,-0.0001
201312,"Columbus, OH - Metro Area",product,Nondurables,0.0303,0.5123,0.0154
201312,"San Diego, CA - Metro Area",product,Nondurables,0.0031,0.4435,0.0014
201312,"Chicago, IL - Metro Area",product,Nondurables,-0.0032,0.4710,-0.0015
201312,"Portland, OR - Metro Area",product,Nondurables,-0.0024,0.4538,-0.0011
201312,"San Francisco, CA - Metro Area",product,Nondurables,0.0042,0.4210,0.0018
201312,"Los Angeles, CA - Metro Area",product,Nondurables,0.0011,0.4493,0.0005
201312,"Denver, CO - Metro Area",product,Nondurables,0.0042,0.4475,0.0019
201312,"Atlanta, GA - Metro Area",product,Nondurables,0.0158,0.4398,0.0062
201312,"Detroit, MI - Metro Area",product,Nondurables,-0.0141,0.5038,-0.0072
201312,"New York, NY - Metro Area",product,Nondurables,-0.0072,0.4725,-0.0034
201312,"Dallas, TX - Metro Area",product,Nondurables,-0.0106,0.4246,-0.0048
201312,"Phoenix, AZ - Metro Area",product,Nondurables,0.0119,0.4823,0.0058
201312,"Miami, FL - Metro Area",product,Nondurables,-0.0001,0.4774,0.0000
201312,"Houston, TX - Metro Area",product,Nondurables,0.0333,0.4507,0.0152
201312,"Houston, TX - Metro Area",product,Other Services,0.1394,0.1321,0.0170
201312,"Miami, FL - Metro Area",product,Other Services,0.0935,0.1306,0.0114
201312,"Dallas, TX - Metro Area",product,Other Services,0.4349,0.2136,0.0680
201312,"Chicago, IL - Metro Area",product,Other Services,0.1102,0.1273,0.0129
201312,"San Diego, CA - Metro Area",product,Other Services,0.0714,0.1424,0.0097
201312,"San Francisco, CA - Metro Area",product,Other Services,0.1432,0.1590,0.0207
201312,"Columbus, OH - Metro Area",product,Other Services,0.0851,0.0967,0.0078
201312,"Detroit, MI - Metro Area",product,Other Services,0.0700,0.1021,0.0067
201312,"Phoenix, AZ - Metro Area",product,Other Services,0.0890,0.1223,0.0102
201312,"Denver, CO - Metro Area",product,Other Services,0.0811,0.1375,0.0105
201312,"Los Angeles, CA - Metro Area",product,Other Services,0.0560,0.1441,0.0077
201312,"Portland, OR - Metro Area",product,Other Services,0.0758,0.1521,0.0108
201312,"New York, NY - Metro Area",product,Other Services,0.1599,0.1536,0.0214
201312,"Atlanta, GA - Metro Area",product,Other Services,-0.4207,0.1560,-0.1032
201312,"Atlanta, GA - Metro Area",product,Restaurants,0.0416,0.1358,0.0049
201312,"New York, NY - Metro Area",product,Restaurants,0.0569,0.1468,0.0080
201312,"Los Angeles, CA - Metro Area",product,Restaurants,0.0509,0.1636,0.0080
201312,"Dallas, TX - Metro Area",product,Restaurants,-0.0166,0.1258,-0.0022
201312,"San Diego, CA - Metro Area",product,Restaurants,0.0645,0.1539,0.0095
201312,"Houston, TX - Metro Area",product,Restaurants,0.0656,0.1448,0.0094
201312,"Portland, OR - Metro Area",product,Restaurants,0.0137,0.1364,0.0019
201312,"Miami, FL - Metro Area",product,Restaurants,0.0586,0.1466,0.0083
201312,"San Francisco, CA - Metro Area",product,Restaurants,0.0694,0.1636,0.0110
201312,"Phoenix, AZ - Metro Area",product,Restaurants,0.0369,0.1326,0.0048
201312,"Denver, CO - Metro Area",product,Restaurants,0.0298,0.1438,0.0042
201312,"Detroit, MI - Metro Area",product,Restaurants,0.0259,0.1228,0.0031
201312,"Columbus, OH - Metro Area",product,Restaurants,0.0254,0.1394,0.0035
201312,"Chicago, IL - Metro Area",product,Restaurants,0.0208,0.1478,0.0031
201401,"Phoenix, AZ - Metro Area",product,Durables,0.0128,0.1561,0.0021
201401,"Detroit, MI - Metro Area",product,Durables,0.0030,0.1509,0.0005
201401,"Chicago, IL - Metro Area",product,Durables,0.0236,0.1540,0.0036
201401,"New York, NY - Metro Area",product,Durables,-0.1050,0.1531,-0.0183
201401,"Houston, TX - Metro Area",product,Durables,0.0361,0.1673,0.0062
201401,"San Francisco, CA - Metro Area",product,Durables,0.0232,0.1874,0.0044
201401,"Los Angeles, CA - Metro Area",product,Durables,-0.0057,0.1501,-0.0009
201401,"Columbus, OH - Metro Area",product,Durables,-0.0283,0.1351,-0.0040
201401,"Denver, CO - Metro Area",product,Durables,-0.0054,0.1738,-0.0010
201401,"San Diego, CA - Metro Area",product,Durables,-0.0063,0.1608,-0.0011
201401,"Dallas, TX - Metro Area",product,Durables,0.0219,0.1326,0.0032
201401,"Atlanta, GA - Metro Area",product,Durables,0.0034,0.1540,0.0005
201401,"Portland, OR - Metro Area",product,Durables,0.0196,0.1699,0.0034
201401,"Miami, FL - Metro Area",product,Durables,-0.0016,0.1449,-0.0002
201401,"Miami, FL - Metro Area",product,Fuel,0.0465,0.1071,0.0049
201401,"Houston, TX - Metro Area",product,Fuel,0.0217,0.1124,0.0025
201401,"New York, NY - Metro Area",product,Fuel,0.0173,0.0753,0.0013
201401,"Detroit, MI - Metro Area",product,Fuel,0.0155,0.1443,0.0022
201401,"Phoenix, AZ - Metro Area",product,Fuel,0.0519,0.1248,0.0065
201401,"Chicago, IL - Metro Area",product,Fuel,0.0116,0.1188,0.0014
201401,"Portland, OR - Metro Area",product,Fuel,0.0002,0.0875,0.0000
201401,"San Diego, CA - Metro Area",product,Fuel,0.0312,0.1095,0.0034
201401,"Atlanta, GA - Metro Area",product,Fuel,-0.0032,0.1285,-0.0004
201401,"Columbus, OH - Metro Area",product,Fuel,0.0195,0.1414,0.0027
201401,"Dallas, TX - Metro Area",product,Fuel,0.0399,0.1159,0.0050
201401,"San Francisco, CA - Metro Area",product,Fuel,-0.0081,0.0725,-0.0006
201401,"Denver, CO - Metro Area",product,Fuel,0.1114,0.1011,0.0106
201401,"Los Angeles, CA - Metro Area",product,Fuel,0.0232,0.1009,0.0024
201401,"Los Angeles, CA - Metro Area",product,Nondurables,0.0278,0.3828,0.0107
201401,"Phoenix, AZ - Metro Area",product,Nondurables,0.0387,0.4086,0.0161
201401,"Detroit, MI - Metro Area",product,Nondurables,0.0179,0.4311,0.0077
201401,"Houston, TX - Metro Area",product,Nondurables,0.0575,0.3826,0.0221
201401,"Miami, FL - Metro Area",product,Nondurables,0.0288,0.4207,0.0123
201401,"New York, NY - Metro Area",product,Nondurables,0.0151,0.4116,0.0063
201401,"Denver, CO - Metro Area",product,Nondurables,0.0568,0.3776,0.0213
201401,"Columbus, OH - Metro Area",product,Nondurables,0.0320,0.4348,0.0137
201401,"San Francisco, CA - Metro Area",product,Nondurables,0.0092,0.3558,0.0034
201401,"San Diego, CA - Metro Area",product,Nondurables,0.0283,0.3761,0.0107
201401,"Dallas, TX - Metro Area",product,Nondurables,0.0411,0.3416,0.0152
201401,"Chicago, IL - Metro Area",product,Nondurables,0.0076,0.4021,0.0031
201401,"Atlanta, GA - Metro Area",product,Nondurables,0.0538,0.3787,0.0172
201401,"Portland, OR - Metro Area",product,Nondurables,0.0364,0.4044,0.0148
201401,"Portland, OR - Metro Area",product,Other Services,0.0671,0.1865,0.0123
201401,"Miami, FL - Metro Area",product,Other Services,0.0562,0.1605,0.0089
201401,"Houston, TX - Metro Area",product,Other Services,0.0858,0.1730,0.0145
201401,"Phoenix, AZ - Metro Area",product,Other Services,0.1376,0.1618,0.0207
201401,"Los Angeles, CA - Metro Area",product,Other Services,0.0319,0.1829,0.0059
201401,"Detroit, MI - Metro Area",product,Other Services,0.0118,0.1364,0.0016
201401,"Atlanta, GA - Metro Area",product,Other Services,-0.4465,0.1888,-0.1354
201401,"San Diego, CA - Metro Area",product,Other Services,0.0418,0.1833,0.0076
201401,"Chicago, IL - Metro Area",product,Other Services,0.0435,0.1654,0.0070
201401,"Columbus, OH - Metro Area",product,Other Services,-0.0139,0.1286,-0.0018
201401,"Dallas, TX - Metro Area",product,Other Services,0.4358,0.2650,0.0907
201401,"New York, NY - Metro Area",product,Other Services,0.1191,0.1983,0.0216
201401,"San Francisco, CA - Metro Area",product,Other Services,0.0922,0.2039,0.0180
201401,"Denver, CO - Metro Area",product,Other Services,0.0301,0.1818,0.0056
201401,"Denver, CO - Metro Area",product,Restaurants,0.0820,0.1657,0.0132
201401,"Los Angeles, CA - Metro Area",product,Restaurants,0.0987,0.1833,0.0170
201401,"Phoenix, AZ - Metro Area",product,Restaurants,0.0749,0.1488,0.0110
201401,"Miami, FL - Metro Area",product,Restaurants,0.0854,0.1669,0.0136
201401,"Portland, OR - Metro Area",product,Restaurants,0.0929,0.1517,0.0135
201401,"San Francisco, CA - Metro Area",product,Restaurants,0.1164,0.1804,0.0196
201401,"New York, NY - Metro Area",product,Restaurants,0.0655,0.1616,0.0101
201401,"Dallas, TX - Metro Area",product,Restaurants,0.0910,0.1450,0.0136
201401,"Houston, TX - Metro Area",product,Restaurants,0.1071,0.1647,0.0169
201401,"Chicago, IL - Metro Area",product,Restaurants,0.0386,0.1597,0.0061
201401,"Atlanta, GA - Metro Area",product,Restaurants,0.0544,0.1498,0.0069
201401,"Columbus, OH - Metro Area",product,Restaurants,0.0270,0.1601,0.0043
201401,"San Diego, CA - Metro Area",product,Restaurants,0.0959,0.1702,0.0154
201401,"Detroit, MI - Metro Area",product,Restaurants,0.0366,0.1374,0.0049
201402,"Phoenix, AZ - Metro Area",product,Durables,0.0320,0.1675,0.0055
201402,"Columbus, OH - Metro Area",product,Durables,0.0201,0.1469,0.0030
201402,"Miami, FL - Metro Area",product,Durables,0.0471,0.1564,0.0075
201402,"New York, NY - Metro Area",product,Durables,-0.0773,0.1591,-0.0139
201402,"Portland, OR - Metro Area",product,Durables,-0.0226,0.1677,-0.0039
201402,"Los Angeles, CA - Metro Area",product,Durables,0.0078,0.1562,0.0013
201402,"Atlanta, GA - Metro Area",product,Durables,0.0320,0.1647,0.0046
201402,"Chicago, IL - Metro Area",product,Durables,0.0423,0.1573,0.0066
201402,"Detroit, MI - Metro Area",product,Durables,0.0466,0.1625,0.0075
201402,"San Francisco, CA - Metro Area",product,Durables,0.0186,0.1910,0.0036
201402,"San Diego, CA - Metro Area",product,Durables,0.0387,0.1664,0.0065
201402,"Houston, TX - Metro Area",product,Durables,0.0407,0.1788,0.0074
201402,"Dallas, TX - Metro Area",product,Durables,0.0103,0.1442,0.0016
201402,"Denver, CO - Metro Area",product,Durables,0.0187,0.1814,0.0035
201402,"Denver, CO - Metro Area",product,Fuel,0.0248,0.1009,0.0026
201402,"San Diego, CA - Metro Area",product,Fuel,-0.0396,0.1070,-0.0046
201402,"Dallas, TX - Metro Area",product,Fuel,-0.0410,0.1110,-0.0053
201402,"Atlanta, GA - Metro Area",product,Fuel,-0.1041,0.1145,-0.0121
201402,"Miami, FL - Metro Area",product,Fuel,0.0063,0.1020,0.0007
201402,"Detroit, MI - Metro Area",product,Fuel,-0.0226,0.1404,-0.0034
201402,"Columbus, OH - Metro Area",product,Fuel,-0.0324,0.1346,-0.0047
201402,"Chicago, IL - Metro Area",product,Fuel,-0.0442,0.1162,-0.0055
201402,"Portland, OR - Metro Area",product,Fuel,-0.1045,0.0838,-0.0099
201402,"Phoenix, AZ - Metro Area",product,Fuel,-0.0262,0.1193,-0.0034
201402,"Los Angeles, CA - Metro Area",product,Fuel,-0.0418,0.0998,-0.0045
201402,"New York, NY - Metro Area",product,Fuel,-0.0274,0.0703,-0.0021
201402,"Houston, TX - Metro Area",product,Fuel,-0.0232,0.1085,-0.0027
201402,"San Francisco, CA - Metro Area",product,Fuel,-0.0927,0.0716,-0.0075
201402,"San Francisco, CA - Metro Area",product,Nondurables,0.0006,0.3580,0.0002
201402,"Phoenix, AZ - Metro Area",product,Nondurables,0.0669,0.4115,0.0272
201402,"Houston, TX - Metro Area",product,Nondurables,0.0637,0.3859,0.0246
201402,"Portland, OR - Metro Area",product,Nondurables,0.0440,0.4232,0.0180
201402,"Denver, CO - Metro Area",product,Nondurables,0.0586,0.3788,0.0221
201402,"Chicago, IL - Metro Area",product,Nondurables,0.0038,0.3963,0.0015
201402,"Dallas, TX - Metro Area",product,Nondurables,0.0674,0.3496,0.0247
201402,"Columbus, OH - Metro Area",product,Nondurables,0.0682,0.4359,0.0290
201402,"Atlanta, GA - Metro Area",product,Nondurables,0.0822,0.3863,0.0267
201402,"San Diego, CA - Metro Area",product,Nondurables,0.0521,0.3745,0.0194
201402,"Miami, FL - Metro Area",product,Nondurables,0.0616,0.4196,0.0259
201402,"Detroit, MI - Metro Area",product,Nondurables,0.0316,0.4227,0.0135
201402,"New York, NY - Metro Area",product,Nondurables,0.0292,0.4170,0.0123
201402,"Los Angeles, CA - Metro Area",product,Nondurables,0.0509,0.3883,0.0196
201402,"Los Angeles, CA - Metro Area",product,Other Services,0.0398,0.1733,0.0069
201402,"San Diego, CA - Metro Area",product,Other Services,0.0337,0.1793,0.0061
201402,"New York, NY - Metro Area",product,Other Services,0.1617,0.1881,0.0272
201402,"Atlanta, GA - Metro Area",product,Other Services,-0.4147,0.1880,-0.1210
201402,"San Francisco, CA - Metro Area",product,Other Services,0.0822,0.1965,0.0153
201402,"Columbus, OH - Metro Area",product,Other Services,0.0335,0.1205,0.0041
201402,"Houston, TX - Metro Area",product,Other Services,0.1093,0.1651,0.0173
201402,"Dallas, TX - Metro Area",product,Other Services,0.4355,0.2523,0.0857
201402,"Portland, OR - Metro Area",product,Other Services,0.0207,0.1766,0.0036
201402,"Phoenix, AZ - Metro Area",product,Other Services,0.1064,0.1518,0.0154
201402,"Denver, CO - Metro Area",product,Other Services,0.0514,0.1725,0.0089
201402,"Chicago, IL - Metro Area",product,Other Services,0.1017,0.1657,0.0158
201402,"Detroit, MI - Metro Area",product,Other Services,0.1009,0.1369,0.0131
201402,"Miami, FL - Metro Area",product,Other Services,0.0850,0.1564,0.0130
201402,"Miami, FL - Metro Area",product,Restaurants,0.1028,0.1657,0.0164
201402,"Phoenix, AZ - Metro Area",product,Restaurants,0.0795,0.1499,0.0117
201402,"Los Angeles, CA - Metro Area",product,Restaurants,0.0995,0.1823,0.0172
201402,"Dallas, TX - Metro Area",product,Restaurants,0.0895,0.1429,0.0131
201402,"Detroit, MI - Metro Area",product,Restaurants,0.0953,0.1376,0.0125
201402,"Portland, OR - Metro Area",product,Restaurants,0.0092,0.1488,0.0014
201402,"Houston, TX - Metro Area",product,Restaurants,0.1091,0.1617,0.0169
201402,"New York, NY - Metro Area",product,Restaurants,0.1099,0.1655,0.0171
201402,"San Diego, CA - Metro Area",product,Restaurants,0.1120,0.1727,0.0182
201402,"Atlanta, GA - Metro Area",product,Restaurants,0.0859,0.1466,0.0105
201402,"San Francisco, CA - Metro Area",product,Restaurants,0.0790,0.1829,0.0137
201402,"Columbus, OH - Metro Area",product,Restaurants,0.0653,0.1622,0.0104
201402,"Chicago, IL - Metro Area",product,Restaurants,0.0736,0.1646,0.0116
201402,"Denver, CO - Metro Area",product,Restaurants,0.0953,0.1665,0.0152
201403,"Chicago, IL - Metro Area",product,Durables,0.0379,0.1608,0.0061
201403,"Houston, TX - Metro Area",product,Durables,-0.0014,0.1788,-0.0003
201403,"San Francisco, CA - Metro Area",product,Durables,-0.0003,0.1885,-0.0001
201403,"Dallas, TX - Metro Area",product,Durables,-0.0088,0.1476,-0.0014
201403,"San Diego, CA - Metro Area",product,Durables,0.0148,0.1629,0.0025
